sample,model,condition,words,meanings,response,accuracy,memory_size
2097,pursuit,2,g,G,G,1,9.5
2097,pursuit,2,h,H,H,1,9.5
2097,pursuit,2,i,I,I,1,9.5
2097,pursuit,2,j,J,J,1,9.5
2097,pursuit,2,k,K,K,1,9.5
2097,pursuit,2,l,L,L,1,9.5
2097,pursuit,2,m,M,M,1,9.5
2097,pursuit,2,n,N,N,1,9.5
2097,pursuit,2,o,O,J,0,9.5
2097,pursuit,2,p,P,P,1,9.5
2097,pursuit,2,q,Q,Q,1,9.5
2097,pursuit,2,r,R,R,1,9.5
2098,pursuit,2,a,A,A,1,9.5
2098,pursuit,2,b,B,B,1,9.5
2098,pursuit,2,c,C,C,1,9.5
2098,pursuit,2,d,D,D,1,9.5
2098,pursuit,2,e,E,E,1,9.5
2098,pursuit,2,f,F,F,1,9.5
2098,pursuit,2,g,G,G,1,9.5
2098,pursuit,2,h,H,H,1,9.5
2098,pursuit,2,i,I,I,1,9.5
2098,pursuit,2,j,J,J,1,9.5
2098,pursuit,2,k,K,K,1,9.5
2098,pursuit,2,l,L,G,0,9.5
2098,pursuit,2,m,M,M,1,9.5
2098,pursuit,2,n,N,N,1,9.5
2098,pursuit,2,o,O,L,0,9.5
2098,pursuit,2,p,P,P,1,9.5
2098,pursuit,2,q,Q,Q,1,9.5
2098,pursuit,2,r,R,R,1,9.5
2099,pursuit,2,a,A,A,1,9.5
2099,pursuit,2,b,B,B,1,9.5
2099,pursuit,2,c,C,C,1,9.5
2099,pursuit,2,d,D,D,1,9.5
2099,pursuit,2,e,E,E,1,9.5
2099,pursuit,2,f,F,F,1,9.5
2099,pursuit,2,g,G,G,1,9.5
2099,pursuit,2,h,H,H,1,9.5
2099,pursuit,2,i,I,I,1,9.5
2099,pursuit,2,j,J,J,1,9.5
2099,pursuit,2,k,K,K,1,9.5
2099,pursuit,2,l,L,L,1,9.5
2099,pursuit,2,m,M,M,1,9.5
2099,pursuit,2,n,N,N,1,9.5
2099,pursuit,2,o,O,O,1,9.5
2099,pursuit,2,p,P,P,1,9.5
2099,pursuit,2,q,Q,Q,1,9.5
2099,pursuit,2,r,R,R,1,9.5
2100,pursuit,2,a,A,A,1,9.5
2100,pursuit,2,b,B,B,1,9.5
2100,pursuit,2,c,C,C,1,9.5
2100,pursuit,2,d,D,D,1,9.5
2100,pursuit,2,e,E,E,1,9.5
2100,pursuit,2,f,F,F,1,9.5
2100,pursuit,2,g,G,G,1,9.5
2100,pursuit,2,h,H,H,1,9.5
2100,pursuit,2,i,I,I,1,9.5
2100,pursuit,2,j,J,J,1,9.5
2100,pursuit,2,k,K,K,1,9.5
2100,pursuit,2,l,L,L,1,9.5
2100,pursuit,2,m,M,M,1,9.5
2100,pursuit,2,n,N,N,1,9.5
2100,pursuit,2,o,O,O,1,9.5
2100,pursuit,2,p,P,Q,0,9.5
2100,pursuit,2,q,Q,Q,1,9.5
2100,pursuit,2,r,R,R,1,9.5
2101,pursuit,2,a,A,A,1,9.5
2101,pursuit,2,b,B,B,1,9.5
2101,pursuit,2,c,C,C,1,9.5
2101,pursuit,2,d,D,D,1,9.5
2101,pursuit,2,e,E,E,1,9.5
2101,pursuit,2,f,F,O,0,9.5
2101,pursuit,2,g,G,G,1,9.5
2101,pursuit,2,h,H,H,1,9.5
2101,pursuit,2,i,I,R,0,9.5
2101,pursuit,2,j,J,J,1,9.5
2101,pursuit,2,k,K,K,1,9.5
2101,pursuit,2,l,L,L,1,9.5
2101,pursuit,2,m,M,M,1,9.5
2101,pursuit,2,n,N,N,1,9.5
2101,pursuit,2,o,O,O,1,9.5
2101,pursuit,2,p,P,P,1,9.5
2101,pursuit,2,q,Q,Q,1,9.5
2101,pursuit,2,r,R,R,1,9.5
2102,pursuit,2,a,A,A,1,9.5
2102,pursuit,2,b,B,B,1,9.5
2102,pursuit,2,c,C,C,1,9.5
2102,pursuit,2,d,D,D,1,9.5
2102,pursuit,2,e,E,E,1,9.5
2102,pursuit,2,f,F,F,1,9.5
2102,pursuit,2,g,G,G,1,9.5
2102,pursuit,2,h,H,H,1,9.5
2102,pursuit,2,i,I,I,1,9.5
2102,pursuit,2,j,J,R,0,9.5
2102,pursuit,2,k,K,B,0,9.5
2102,pursuit,2,l,L,L,1,9.5
2102,pursuit,2,m,M,M,1,9.5
2102,pursuit,2,n,N,N,1,9.5
2102,pursuit,2,o,O,O,1,9.5
2102,pursuit,2,p,P,P,1,9.5
2102,pursuit,2,q,Q,Q,1,9.5
2102,pursuit,2,r,R,R,1,9.5
2103,pursuit,2,a,A,N,0,9.5
2103,pursuit,2,b,B,B,1,9.5
2103,pursuit,2,c,C,C,1,9.5
2103,pursuit,2,d,D,D,1,9.5
2103,pursuit,2,e,E,E,1,9.5
2103,pursuit,2,f,F,E,0,9.5
2103,pursuit,2,g,G,G,1,9.5
2103,pursuit,2,h,H,H,1,9.5
2103,pursuit,2,i,I,I,1,9.5
2103,pursuit,2,j,J,J,1,9.5
2103,pursuit,2,k,K,K,1,9.5
2103,pursuit,2,l,L,R,0,9.5
2103,pursuit,2,m,M,M,1,9.5
2103,pursuit,2,n,N,N,1,9.5
2103,pursuit,2,o,O,O,1,9.5
2103,pursuit,2,p,P,P,1,9.5
2103,pursuit,2,q,Q,Q,1,9.5
2103,pursuit,2,r,R,G,0,9.5
2104,pursuit,2,a,A,A,1,9.5
2104,pursuit,2,b,B,B,1,9.5
2104,pursuit,2,c,C,C,1,9.5
2104,pursuit,2,d,D,D,1,9.5
2104,pursuit,2,e,E,E,1,9.5
2104,pursuit,2,f,F,F,1,9.5
2104,pursuit,2,g,G,F,0,9.5
2104,pursuit,2,h,H,H,1,9.5
2104,pursuit,2,i,I,I,1,9.5
2104,pursuit,2,j,J,Q,0,9.5
2104,pursuit,2,k,K,K,1,9.5
2104,pursuit,2,l,L,L,1,9.5
2104,pursuit,2,m,M,K,0,9.5
2104,pursuit,2,n,N,N,1,9.5
2104,pursuit,2,o,O,O,1,9.5
2104,pursuit,2,p,P,P,1,9.5
2104,pursuit,2,q,Q,Q,1,9.5
2104,pursuit,2,r,R,R,1,9.5
2105,pursuit,2,a,A,A,1,9.5
2105,pursuit,2,b,B,K,0,9.5
2105,pursuit,2,c,C,C,1,9.5
2105,pursuit,2,d,D,D,1,9.5
2105,pursuit,2,e,E,E,1,9.5
2105,pursuit,2,f,F,F,1,9.5
2105,pursuit,2,g,G,G,1,9.5
2105,pursuit,2,h,H,H,1,9.5
2105,pursuit,2,i,I,I,1,9.5
2105,pursuit,2,j,J,J,1,9.5
2105,pursuit,2,k,K,K,1,9.5
2105,pursuit,2,l,L,E,0,9.5
2105,pursuit,2,m,M,M,1,9.5
2105,pursuit,2,n,N,N,1,9.5
2105,pursuit,2,o,O,O,1,9.5
2105,pursuit,2,p,P,L,0,9.5
2105,pursuit,2,q,Q,G,0,9.5
2105,pursuit,2,r,R,M,0,9.5
2106,pursuit,2,a,A,A,1,9.5
2106,pursuit,2,b,B,B,1,9.5
2106,pursuit,2,c,C,J,0,9.5
2106,pursuit,2,d,D,D,1,9.5
2106,pursuit,2,e,E,E,1,9.5
2106,pursuit,2,f,F,G,0,9.5
2106,pursuit,2,g,G,G,1,9.5
2106,pursuit,2,h,H,H,1,9.5
2106,pursuit,2,i,I,I,1,9.5
2106,pursuit,2,j,J,J,1,9.5
2106,pursuit,2,k,K,K,1,9.5
2106,pursuit,2,l,L,L,1,9.5
2106,pursuit,2,m,M,M,1,9.5
2106,pursuit,2,n,N,N,1,9.5
2106,pursuit,2,o,O,O,1,9.5
2106,pursuit,2,p,P,P,1,9.5
2106,pursuit,2,q,Q,Q,1,9.5
2106,pursuit,2,r,R,R,1,9.5
2107,pursuit,2,a,A,A,1,9.5
2107,pursuit,2,b,B,B,1,9.5
2107,pursuit,2,c,C,C,1,9.5
2107,pursuit,2,d,D,D,1,9.5
2107,pursuit,2,e,E,E,1,9.5
2107,pursuit,2,f,F,F,1,9.5
2107,pursuit,2,g,G,G,1,9.5
2107,pursuit,2,h,H,H,1,9.5
2107,pursuit,2,i,I,K,0,9.5
2107,pursuit,2,j,J,J,1,9.5
2107,pursuit,2,k,K,K,1,9.5
2107,pursuit,2,l,L,L,1,9.5
2107,pursuit,2,m,M,M,1,9.5
2107,pursuit,2,n,N,N,1,9.5
2107,pursuit,2,o,O,O,1,9.5
2107,pursuit,2,p,P,P,1,9.5
2107,pursuit,2,q,Q,Q,1,9.5
2107,pursuit,2,r,R,R,1,9.5
2108,pursuit,2,a,A,A,1,9.5
2108,pursuit,2,b,B,B,1,9.5
2108,pursuit,2,c,C,C,1,9.5
2108,pursuit,2,d,D,D,1,9.5
2108,pursuit,2,e,E,E,1,9.5
2108,pursuit,2,f,F,R,0,9.5
2108,pursuit,2,g,G,G,1,9.5
2108,pursuit,2,h,H,H,1,9.5
2108,pursuit,2,i,I,I,1,9.5
2108,pursuit,2,j,J,J,1,9.5
2108,pursuit,2,k,K,C,0,9.5
2108,pursuit,2,l,L,L,1,9.5
2108,pursuit,2,m,M,M,1,9.5
2108,pursuit,2,n,N,N,1,9.5
2108,pursuit,2,o,O,O,1,9.5
2108,pursuit,2,p,P,P,1,9.5
2108,pursuit,2,q,Q,P,0,9.5
2108,pursuit,2,r,R,R,1,9.5
2109,pursuit,2,a,A,A,1,9.5
2109,pursuit,2,b,B,B,1,9.5
2109,pursuit,2,c,C,C,1,9.5
2109,pursuit,2,d,D,D,1,9.5
2109,pursuit,2,e,E,E,1,9.5
2109,pursuit,2,f,F,B,0,9.5
2109,pursuit,2,g,G,G,1,9.5
2109,pursuit,2,h,H,H,1,9.5
2109,pursuit,2,i,I,I,1,9.5
2109,pursuit,2,j,J,J,1,9.5
2109,pursuit,2,k,K,K,1,9.5
2109,pursuit,2,l,L,L,1,9.5
2109,pursuit,2,m,M,M,1,9.5
2109,pursuit,2,n,N,N,1,9.5
2109,pursuit,2,o,O,O,1,9.5
2109,pursuit,2,p,P,P,1,9.5
2109,pursuit,2,q,Q,Q,1,9.5
2109,pursuit,2,r,R,R,1,9.5
2110,pursuit,2,a,A,A,1,9.5
2110,pursuit,2,b,B,B,1,9.5
2110,pursuit,2,c,C,D,0,9.5
2110,pursuit,2,d,D,O,0,9.5
2110,pursuit,2,e,E,E,1,9.5
2110,pursuit,2,f,F,F,1,9.5
2110,pursuit,2,g,G,G,1,9.5
2110,pursuit,2,h,H,H,1,9.5
2110,pursuit,2,i,I,I,1,9.5
2110,pursuit,2,j,J,J,1,9.5
2110,pursuit,2,k,K,D,0,9.5
2110,pursuit,2,l,L,L,1,9.5
2110,pursuit,2,m,M,M,1,9.5
2110,pursuit,2,n,N,N,1,9.5
2110,pursuit,2,o,O,O,1,9.5
2110,pursuit,2,p,P,P,1,9.5
2110,pursuit,2,q,Q,Q,1,9.5
2110,pursuit,2,r,R,R,1,9.5
2111,pursuit,2,a,A,A,1,9.5
2111,pursuit,2,b,B,B,1,9.5
2111,pursuit,2,c,C,C,1,9.5
2111,pursuit,2,d,D,D,1,9.5
2111,pursuit,2,e,E,E,1,9.5
2111,pursuit,2,f,F,F,1,9.5
2111,pursuit,2,g,G,G,1,9.5
2111,pursuit,2,h,H,H,1,9.5
2111,pursuit,2,i,I,I,1,9.5
2111,pursuit,2,j,J,J,1,9.5
2111,pursuit,2,k,K,R,0,9.5
2111,pursuit,2,l,L,L,1,9.5
2111,pursuit,2,m,M,M,1,9.5
2111,pursuit,2,n,N,N,1,9.5
2111,pursuit,2,o,O,O,1,9.5
2111,pursuit,2,p,P,P,1,9.5
2111,pursuit,2,q,Q,Q,1,9.5
2111,pursuit,2,r,R,R,1,9.5
2112,pursuit,2,a,A,A,1,9.5
2112,pursuit,2,b,B,B,1,9.5
2112,pursuit,2,c,C,C,1,9.5
2112,pursuit,2,d,D,D,1,9.5
2112,pursuit,2,e,E,E,1,9.5
2112,pursuit,2,f,F,F,1,9.5
2112,pursuit,2,g,G,G,1,9.5
2112,pursuit,2,h,H,H,1,9.5
2112,pursuit,2,i,I,I,1,9.5
2112,pursuit,2,j,J,J,1,9.5
2112,pursuit,2,k,K,K,1,9.5
2112,pursuit,2,l,L,L,1,9.5
2112,pursuit,2,m,M,M,1,9.5
2112,pursuit,2,n,N,N,1,9.5
2112,pursuit,2,o,O,O,1,9.5
2112,pursuit,2,p,P,P,1,9.5
2112,pursuit,2,q,Q,Q,1,9.5
2112,pursuit,2,r,R,R,1,9.5
2113,pursuit,2,a,A,A,1,9.5
2113,pursuit,2,b,B,B,1,9.5
2113,pursuit,2,c,C,C,1,9.5
2113,pursuit,2,d,D,D,1,9.5
2113,pursuit,2,e,E,E,1,9.5
2113,pursuit,2,f,F,F,1,9.5
2113,pursuit,2,g,G,G,1,9.5
2113,pursuit,2,h,H,H,1,9.5
2113,pursuit,2,i,I,D,0,9.5
2113,pursuit,2,j,J,J,1,9.5
2113,pursuit,2,k,K,K,1,9.5
2113,pursuit,2,l,L,M,0,9.5
2113,pursuit,2,m,M,M,1,9.5
2113,pursuit,2,n,N,N,1,9.5
2113,pursuit,2,o,O,O,1,9.5
2113,pursuit,2,p,P,P,1,9.5
2113,pursuit,2,q,Q,K,0,9.5
2113,pursuit,2,r,R,R,1,9.5
2114,pursuit,2,a,A,A,1,9.5
2114,pursuit,2,b,B,B,1,9.5
2114,pursuit,2,c,C,C,1,9.5
2114,pursuit,2,d,D,D,1,9.5
2114,pursuit,2,e,E,E,1,9.5
2114,pursuit,2,f,F,J,0,9.5
2114,pursuit,2,g,G,G,1,9.5
2114,pursuit,2,h,H,H,1,9.5
2114,pursuit,2,i,I,I,1,9.5
2114,pursuit,2,j,J,J,1,9.5
2114,pursuit,2,k,K,K,1,9.5
2114,pursuit,2,l,L,L,1,9.5
2114,pursuit,2,m,M,M,1,9.5
2114,pursuit,2,n,N,N,1,9.5
2114,pursuit,2,o,O,O,1,9.5
2114,pursuit,2,p,P,P,1,9.5
2114,pursuit,2,q,Q,Q,1,9.5
2114,pursuit,2,r,R,R,1,9.5
2115,pursuit,2,a,A,A,1,9.5
2115,pursuit,2,b,B,B,1,9.5
2115,pursuit,2,c,C,C,1,9.5
2115,pursuit,2,d,D,D,1,9.5
2115,pursuit,2,e,E,E,1,9.5
2115,pursuit,2,f,F,F,1,9.5
2115,pursuit,2,g,G,G,1,9.5
2115,pursuit,2,h,H,H,1,9.5
2115,pursuit,2,i,I,I,1,9.5
2115,pursuit,2,j,J,D,0,9.5
2115,pursuit,2,k,K,K,1,9.5
2115,pursuit,2,l,L,L,1,9.5
2115,pursuit,2,m,M,M,1,9.5
2115,pursuit,2,n,N,N,1,9.5
2115,pursuit,2,o,O,O,1,9.5
2115,pursuit,2,p,P,P,1,9.5
2115,pursuit,2,q,Q,Q,1,9.5
2115,pursuit,2,r,R,R,1,9.5
2116,pursuit,2,a,A,A,1,9.5
2116,pursuit,2,b,B,B,1,9.5
2116,pursuit,2,c,C,C,1,9.5
2116,pursuit,2,d,D,D,1,9.5
2116,pursuit,2,e,E,E,1,9.5
2116,pursuit,2,f,F,F,1,9.5
2116,pursuit,2,g,G,G,1,9.5
2116,pursuit,2,h,H,H,1,9.5
2116,pursuit,2,i,I,I,1,9.5
2116,pursuit,2,j,J,R,0,9.5
2116,pursuit,2,k,K,K,1,9.5
2116,pursuit,2,l,L,L,1,9.5
2116,pursuit,2,m,M,M,1,9.5
2116,pursuit,2,n,N,N,1,9.5
2116,pursuit,2,o,O,O,1,9.5
2116,pursuit,2,p,P,A,0,9.5
2116,pursuit,2,q,Q,C,0,9.5
2116,pursuit,2,r,R,R,1,9.5
2117,pursuit,2,a,A,A,1,9.5
2117,pursuit,2,b,B,B,1,9.5
2117,pursuit,2,c,C,C,1,9.5
2117,pursuit,2,d,D,D,1,9.5
2117,pursuit,2,e,E,D,0,9.5
2117,pursuit,2,f,F,F,1,9.5
2117,pursuit,2,g,G,G,1,9.5
2117,pursuit,2,h,H,H,1,9.5
2117,pursuit,2,i,I,I,1,9.5
2117,pursuit,2,j,J,A,0,9.5
2117,pursuit,2,k,K,K,1,9.5
2117,pursuit,2,l,L,L,1,9.5
2117,pursuit,2,m,M,M,1,9.5
2117,pursuit,2,n,N,N,1,9.5
2117,pursuit,2,o,O,O,1,9.5
2117,pursuit,2,p,P,P,1,9.5
2117,pursuit,2,q,Q,Q,1,9.5
2117,pursuit,2,r,R,R,1,9.5
2118,pursuit,2,a,A,A,1,9.5
2118,pursuit,2,b,B,B,1,9.5
2118,pursuit,2,c,C,C,1,9.5
2118,pursuit,2,d,D,D,1,9.5
2118,pursuit,2,e,E,E,1,9.5
2118,pursuit,2,f,F,F,1,9.5
2118,pursuit,2,g,G,G,1,9.5
2118,pursuit,2,h,H,H,1,9.5
2118,pursuit,2,i,I,I,1,9.5
2118,pursuit,2,j,J,J,1,9.5
2118,pursuit,2,k,K,M,0,9.5
2118,pursuit,2,l,L,L,1,9.5
2118,pursuit,2,m,M,M,1,9.5
2118,pursuit,2,n,N,N,1,9.5
2118,pursuit,2,o,O,O,1,9.5
2118,pursuit,2,p,P,P,1,9.5
2118,pursuit,2,q,Q,Q,1,9.5
2118,pursuit,2,r,R,R,1,9.5
2119,pursuit,2,a,A,A,1,9.5
2119,pursuit,2,b,B,B,1,9.5
2119,pursuit,2,c,C,C,1,9.5
2119,pursuit,2,d,D,C,0,9.5
2119,pursuit,2,e,E,E,1,9.5
2119,pursuit,2,f,F,F,1,9.5
2119,pursuit,2,g,G,B,0,9.5
2119,pursuit,2,h,H,H,1,9.5
2119,pursuit,2,i,I,I,1,9.5
2119,pursuit,2,j,J,J,1,9.5
2119,pursuit,2,k,K,K,1,9.5
2119,pursuit,2,l,L,I,0,9.5
2119,pursuit,2,m,M,M,1,9.5
2119,pursuit,2,n,N,N,1,9.5
2119,pursuit,2,o,O,O,1,9.5
2119,pursuit,2,p,P,P,1,9.5
2119,pursuit,2,q,Q,Q,1,9.5
2119,pursuit,2,r,R,R,1,9.5
2120,pursuit,2,a,A,A,1,9.5
2120,pursuit,2,b,B,B,1,9.5
2120,pursuit,2,c,C,C,1,9.5
2120,pursuit,2,d,D,P,0,9.5
2120,pursuit,2,e,E,E,1,9.5
2120,pursuit,2,f,F,F,1,9.5
2120,pursuit,2,g,G,G,1,9.5
2120,pursuit,2,h,H,H,1,9.5
2120,pursuit,2,i,I,I,1,9.5
2120,pursuit,2,j,J,J,1,9.5
2120,pursuit,2,k,K,K,1,9.5
2120,pursuit,2,l,L,L,1,9.5
2120,pursuit,2,m,M,M,1,9.5
2120,pursuit,2,n,N,N,1,9.5
2120,pursuit,2,o,O,O,1,9.5
2120,pursuit,2,p,P,I,0,9.5
2120,pursuit,2,q,Q,C,0,9.5
2120,pursuit,2,r,R,R,1,9.5
2121,pursuit,2,a,A,A,1,9.5
2121,pursuit,2,b,B,B,1,9.5
2121,pursuit,2,c,C,P,0,9.5
2121,pursuit,2,d,D,D,1,9.5
2121,pursuit,2,e,E,O,0,9.5
2121,pursuit,2,f,F,F,1,9.5
2121,pursuit,2,g,G,G,1,9.5
2121,pursuit,2,h,H,H,1,9.5
2121,pursuit,2,i,I,I,1,9.5
2121,pursuit,2,j,J,J,1,9.5
2121,pursuit,2,k,K,K,1,9.5
2121,pursuit,2,l,L,L,1,9.5
2121,pursuit,2,m,M,M,1,9.5
2121,pursuit,2,n,N,N,1,9.5
2121,pursuit,2,o,O,O,1,9.5
2121,pursuit,2,p,P,P,1,9.5
2121,pursuit,2,q,Q,Q,1,9.5
2121,pursuit,2,r,R,R,1,9.5
2122,pursuit,2,a,A,A,1,9.5
2122,pursuit,2,b,B,Q,0,9.5
2122,pursuit,2,c,C,C,1,9.5
2122,pursuit,2,d,D,Q,0,9.5
2122,pursuit,2,e,E,E,1,9.5
2122,pursuit,2,f,F,F,1,9.5
2122,pursuit,2,g,G,G,1,9.5
2122,pursuit,2,h,H,H,1,9.5
2122,pursuit,2,i,I,I,1,9.5
2122,pursuit,2,j,J,J,1,9.5
2122,pursuit,2,k,K,K,1,9.5
2122,pursuit,2,l,L,L,1,9.5
2122,pursuit,2,m,M,M,1,9.5
2122,pursuit,2,n,N,N,1,9.5
2122,pursuit,2,o,O,O,1,9.5
2122,pursuit,2,p,P,P,1,9.5
2122,pursuit,2,q,Q,Q,1,9.5
2122,pursuit,2,r,R,R,1,9.5
2123,pursuit,2,a,A,A,1,9.5
2123,pursuit,2,b,B,B,1,9.5
2123,pursuit,2,c,C,C,1,9.5
2123,pursuit,2,d,D,D,1,9.5
2123,pursuit,2,e,E,E,1,9.5
2123,pursuit,2,f,F,F,1,9.5
2123,pursuit,2,g,G,G,1,9.5
2123,pursuit,2,h,H,R,0,9.5
2123,pursuit,2,i,I,I,1,9.5
2123,pursuit,2,j,J,J,1,9.5
2123,pursuit,2,k,K,K,1,9.5
2123,pursuit,2,l,L,L,1,9.5
2123,pursuit,2,m,M,M,1,9.5
2123,pursuit,2,n,N,C,0,9.5
2123,pursuit,2,o,O,O,1,9.5
2123,pursuit,2,p,P,P,1,9.5
2123,pursuit,2,q,Q,Q,1,9.5
2123,pursuit,2,r,R,R,1,9.5
2124,pursuit,2,a,A,A,1,9.5
2124,pursuit,2,b,B,B,1,9.5
2124,pursuit,2,c,C,C,1,9.5
2124,pursuit,2,d,D,D,1,9.5
2124,pursuit,2,e,E,E,1,9.5
2124,pursuit,2,f,F,F,1,9.5
2124,pursuit,2,g,G,G,1,9.5
2124,pursuit,2,h,H,H,1,9.5
2124,pursuit,2,i,I,I,1,9.5
2124,pursuit,2,j,J,J,1,9.5
2124,pursuit,2,k,K,K,1,9.5
2124,pursuit,2,l,L,L,1,9.5
2124,pursuit,2,m,M,M,1,9.5
2124,pursuit,2,n,N,N,1,9.5
2124,pursuit,2,o,O,O,1,9.5
2124,pursuit,2,p,P,P,1,9.5
2124,pursuit,2,q,Q,Q,1,9.5
2124,pursuit,2,r,R,N,0,9.5
2125,pursuit,2,a,A,A,1,9.5
2125,pursuit,2,b,B,B,1,9.5
2125,pursuit,2,c,C,C,1,9.5
2125,pursuit,2,d,D,D,1,9.5
2125,pursuit,2,e,E,E,1,9.5
2125,pursuit,2,f,F,R,0,9.5
2125,pursuit,2,g,G,G,1,9.5
2125,pursuit,2,h,H,H,1,9.5
2125,pursuit,2,i,I,I,1,9.5
2125,pursuit,2,j,J,J,1,9.5
2125,pursuit,2,k,K,F,0,9.5
2125,pursuit,2,l,L,L,1,9.5
2125,pursuit,2,m,M,M,1,9.5
2125,pursuit,2,n,N,N,1,9.5
2125,pursuit,2,o,O,O,1,9.5
2125,pursuit,2,p,P,P,1,9.5
2125,pursuit,2,q,Q,Q,1,9.5
2125,pursuit,2,r,R,F,0,9.5
2126,pursuit,2,a,A,A,1,9.5
2126,pursuit,2,b,B,B,1,9.5
2126,pursuit,2,c,C,C,1,9.5
2126,pursuit,2,d,D,D,1,9.5
2126,pursuit,2,e,E,E,1,9.5
2126,pursuit,2,f,F,F,1,9.5
2126,pursuit,2,g,G,G,1,9.5
2126,pursuit,2,h,H,H,1,9.5
2126,pursuit,2,i,I,I,1,9.5
2126,pursuit,2,j,J,N,0,9.5
2126,pursuit,2,k,K,F,0,9.5
2126,pursuit,2,l,L,L,1,9.5
2126,pursuit,2,m,M,M,1,9.5
2126,pursuit,2,n,N,N,1,9.5
2126,pursuit,2,o,O,O,1,9.5
2126,pursuit,2,p,P,P,1,9.5
2126,pursuit,2,q,Q,Q,1,9.5
2126,pursuit,2,r,R,R,1,9.5
2127,pursuit,2,a,A,A,1,9.5
2127,pursuit,2,b,B,B,1,9.5
2127,pursuit,2,c,C,C,1,9.5
2127,pursuit,2,d,D,D,1,9.5
2127,pursuit,2,e,E,E,1,9.5
2127,pursuit,2,f,F,F,1,9.5
2127,pursuit,2,g,G,G,1,9.5
2127,pursuit,2,h,H,H,1,9.5
2127,pursuit,2,i,I,I,1,9.5
2127,pursuit,2,j,J,J,1,9.5
2127,pursuit,2,k,K,K,1,9.5
2127,pursuit,2,l,L,L,1,9.5
2127,pursuit,2,m,M,M,1,9.5
2127,pursuit,2,n,N,N,1,9.5
2127,pursuit,2,o,O,O,1,9.5
2127,pursuit,2,p,P,P,1,9.5
2127,pursuit,2,q,Q,Q,1,9.5
2127,pursuit,2,r,R,R,1,9.5
2128,pursuit,2,a,A,A,1,9.5
2128,pursuit,2,b,B,B,1,9.5
2128,pursuit,2,c,C,K,0,9.5
2128,pursuit,2,d,D,D,1,9.5
2128,pursuit,2,e,E,E,1,9.5
2128,pursuit,2,f,F,E,0,9.5
2128,pursuit,2,g,G,G,1,9.5
2128,pursuit,2,h,H,H,1,9.5
2128,pursuit,2,i,I,I,1,9.5
2128,pursuit,2,j,J,J,1,9.5
2128,pursuit,2,k,K,K,1,9.5
2128,pursuit,2,l,L,L,1,9.5
2128,pursuit,2,m,M,M,1,9.5
2128,pursuit,2,n,N,P,0,9.5
2128,pursuit,2,o,O,O,1,9.5
2128,pursuit,2,p,P,I,0,9.5
2128,pursuit,2,q,Q,Q,1,9.5
2128,pursuit,2,r,R,R,1,9.5
2129,pursuit,2,a,A,A,1,9.5
2129,pursuit,2,b,B,A,0,9.5
2129,pursuit,2,c,C,C,1,9.5
2129,pursuit,2,d,D,D,1,9.5
2129,pursuit,2,e,E,E,1,9.5
2129,pursuit,2,f,F,F,1,9.5
2129,pursuit,2,g,G,G,1,9.5
2129,pursuit,2,h,H,H,1,9.5
2129,pursuit,2,i,I,I,1,9.5
2129,pursuit,2,j,J,J,1,9.5
2129,pursuit,2,k,K,K,1,9.5
2129,pursuit,2,l,L,L,1,9.5
2129,pursuit,2,m,M,M,1,9.5
2129,pursuit,2,n,N,J,0,9.5
2129,pursuit,2,o,O,O,1,9.5
2129,pursuit,2,p,P,P,1,9.5
2129,pursuit,2,q,Q,Q,1,9.5
2129,pursuit,2,r,R,R,1,9.5
2130,pursuit,2,a,A,A,1,9.5
2130,pursuit,2,b,B,B,1,9.5
2130,pursuit,2,c,C,C,1,9.5
2130,pursuit,2,d,D,D,1,9.5
2130,pursuit,2,e,E,E,1,9.5
2130,pursuit,2,f,F,F,1,9.5
2130,pursuit,2,g,G,G,1,9.5
2130,pursuit,2,h,H,K,0,9.5
2130,pursuit,2,i,I,I,1,9.5
2130,pursuit,2,j,J,J,1,9.5
2130,pursuit,2,k,K,K,1,9.5
2130,pursuit,2,l,L,L,1,9.5
2130,pursuit,2,m,M,O,0,9.5
2130,pursuit,2,n,N,B,0,9.5
2130,pursuit,2,o,O,O,1,9.5
2130,pursuit,2,p,P,P,1,9.5
2130,pursuit,2,q,Q,Q,1,9.5
2130,pursuit,2,r,R,R,1,9.5
2131,pursuit,2,a,A,A,1,9.5
2131,pursuit,2,b,B,B,1,9.5
2131,pursuit,2,c,C,C,1,9.5
2131,pursuit,2,d,D,D,1,9.5
2131,pursuit,2,e,E,E,1,9.5
2131,pursuit,2,f,F,F,1,9.5
2131,pursuit,2,g,G,G,1,9.5
2131,pursuit,2,h,H,H,1,9.5
2131,pursuit,2,i,I,I,1,9.5
2131,pursuit,2,j,J,J,1,9.5
2131,pursuit,2,k,K,N,0,9.5
2131,pursuit,2,l,L,L,1,9.5
2131,pursuit,2,m,M,M,1,9.5
2131,pursuit,2,n,N,J,0,9.5
2131,pursuit,2,o,O,O,1,9.5
2131,pursuit,2,p,P,A,0,9.5
2131,pursuit,2,q,Q,Q,1,9.5
2131,pursuit,2,r,R,R,1,9.5
2132,pursuit,2,a,A,A,1,9.5
2132,pursuit,2,b,B,B,1,9.5
2132,pursuit,2,c,C,C,1,9.5
2132,pursuit,2,d,D,D,1,9.5
2132,pursuit,2,e,E,E,1,9.5
2132,pursuit,2,f,F,F,1,9.5
2132,pursuit,2,g,G,G,1,9.5
2132,pursuit,2,h,H,H,1,9.5
