sample,model,condition,words,meanings,response,accuracy,memory_size
2511,trace_0.5,2,g,G,G,1,4.25
2511,trace_0.5,2,h,H,H,1,4.25
2511,trace_0.5,2,i,I,I,1,4.25
2511,trace_0.5,2,j,J,J,1,4.25
2511,trace_0.5,2,k,K,K,1,4.25
2511,trace_0.5,2,l,L,L,1,4.25
2511,trace_0.5,2,m,M,M,1,4.25
2511,trace_0.5,2,n,N,N,1,4.25
2511,trace_0.5,2,o,O,O,1,4.25
2511,trace_0.5,2,p,P,P,1,4.25
2511,trace_0.5,2,q,Q,Q,1,4.25
2511,trace_0.5,2,r,R,R,1,4.25
2512,trace_0.5,2,a,A,A,1,4.25
2512,trace_0.5,2,b,B,B,1,4.25
2512,trace_0.5,2,c,C,C,1,4.25
2512,trace_0.5,2,d,D,D,1,4.25
2512,trace_0.5,2,e,E,E,1,4.25
2512,trace_0.5,2,f,F,F,1,4.25
2512,trace_0.5,2,g,G,G,1,4.25
2512,trace_0.5,2,h,H,H,1,4.25
2512,trace_0.5,2,i,I,I,1,4.25
2512,trace_0.5,2,j,J,J,1,4.25
2512,trace_0.5,2,k,K,K,1,4.25
2512,trace_0.5,2,l,L,L,1,4.25
2512,trace_0.5,2,m,M,M,1,4.25
2512,trace_0.5,2,n,N,N,1,4.25
2512,trace_0.5,2,o,O,O,1,4.25
2512,trace_0.5,2,p,P,P,1,4.25
2512,trace_0.5,2,q,Q,Q,1,4.25
2512,trace_0.5,2,r,R,R,1,4.25
2513,trace_0.5,2,a,A,A,1,4.25
2513,trace_0.5,2,b,B,B,1,4.25
2513,trace_0.5,2,c,C,C,1,4.25
2513,trace_0.5,2,d,D,D,1,4.25
2513,trace_0.5,2,e,E,E,1,4.25
2513,trace_0.5,2,f,F,F,1,4.25
2513,trace_0.5,2,g,G,G,1,4.25
2513,trace_0.5,2,h,H,H,1,4.25
2513,trace_0.5,2,i,I,I,1,4.25
2513,trace_0.5,2,j,J,J,1,4.25
2513,trace_0.5,2,k,K,K,1,4.25
2513,trace_0.5,2,l,L,L,1,4.25
2513,trace_0.5,2,m,M,M,1,4.25
2513,trace_0.5,2,n,N,N,1,4.25
2513,trace_0.5,2,o,O,N,0,4.25
2513,trace_0.5,2,p,P,P,1,4.25
2513,trace_0.5,2,q,Q,Q,1,4.25
2513,trace_0.5,2,r,R,R,1,4.25
2514,trace_0.5,2,a,A,A,1,4.25
2514,trace_0.5,2,b,B,B,1,4.25
2514,trace_0.5,2,c,C,C,1,4.25
2514,trace_0.5,2,d,D,D,1,4.25
2514,trace_0.5,2,e,E,E,1,4.25
2514,trace_0.5,2,f,F,F,1,4.25
2514,trace_0.5,2,g,G,G,1,4.25
2514,trace_0.5,2,h,H,H,1,4.25
2514,trace_0.5,2,i,I,I,1,4.25
2514,trace_0.5,2,j,J,J,1,4.25
2514,trace_0.5,2,k,K,K,1,4.25
2514,trace_0.5,2,l,L,L,1,4.25
2514,trace_0.5,2,m,M,M,1,4.25
2514,trace_0.5,2,n,N,N,1,4.25
2514,trace_0.5,2,o,O,O,1,4.25
2514,trace_0.5,2,p,P,P,1,4.25
2514,trace_0.5,2,q,Q,Q,1,4.25
2514,trace_0.5,2,r,R,R,1,4.25
2515,trace_0.5,2,a,A,A,1,4.25
2515,trace_0.5,2,b,B,B,1,4.25
2515,trace_0.5,2,c,C,C,1,4.25
2515,trace_0.5,2,d,D,D,1,4.25
2515,trace_0.5,2,e,E,E,1,4.25
2515,trace_0.5,2,f,F,F,1,4.25
2515,trace_0.5,2,g,G,G,1,4.25
2515,trace_0.5,2,h,H,H,1,4.25
2515,trace_0.5,2,i,I,I,1,4.25
2515,trace_0.5,2,j,J,J,1,4.25
2515,trace_0.5,2,k,K,K,1,4.25
2515,trace_0.5,2,l,L,L,1,4.25
2515,trace_0.5,2,m,M,M,1,4.25
2515,trace_0.5,2,n,N,N,1,4.25
2515,trace_0.5,2,o,O,O,1,4.25
2515,trace_0.5,2,p,P,P,1,4.25
2515,trace_0.5,2,q,Q,Q,1,4.25
2515,trace_0.5,2,r,R,R,1,4.25
2516,trace_0.5,2,a,A,A,1,4.25
2516,trace_0.5,2,b,B,B,1,4.25
2516,trace_0.5,2,c,C,C,1,4.25
2516,trace_0.5,2,d,D,D,1,4.25
2516,trace_0.5,2,e,E,E,1,4.25
2516,trace_0.5,2,f,F,F,1,4.25
2516,trace_0.5,2,g,G,G,1,4.25
2516,trace_0.5,2,h,H,H,1,4.25
2516,trace_0.5,2,i,I,I,1,4.25
2516,trace_0.5,2,j,J,J,1,4.25
2516,trace_0.5,2,k,K,K,1,4.25
2516,trace_0.5,2,l,L,L,1,4.25
2516,trace_0.5,2,m,M,M,1,4.25
2516,trace_0.5,2,n,N,N,1,4.25
2516,trace_0.5,2,o,O,O,1,4.25
2516,trace_0.5,2,p,P,P,1,4.25
2516,trace_0.5,2,q,Q,Q,1,4.25
2516,trace_0.5,2,r,R,R,1,4.25
2517,trace_0.5,2,a,A,A,1,4.25
2517,trace_0.5,2,b,B,B,1,4.25
2517,trace_0.5,2,c,C,C,1,4.25
2517,trace_0.5,2,d,D,D,1,4.25
2517,trace_0.5,2,e,E,E,1,4.25
2517,trace_0.5,2,f,F,F,1,4.25
2517,trace_0.5,2,g,G,H,0,4.25
2517,trace_0.5,2,h,H,H,1,4.25
2517,trace_0.5,2,i,I,I,1,4.25
2517,trace_0.5,2,j,J,J,1,4.25
2517,trace_0.5,2,k,K,K,1,4.25
2517,trace_0.5,2,l,L,L,1,4.25
2517,trace_0.5,2,m,M,M,1,4.25
2517,trace_0.5,2,n,N,N,1,4.25
2517,trace_0.5,2,o,O,O,1,4.25
2517,trace_0.5,2,p,P,P,1,4.25
2517,trace_0.5,2,q,Q,Q,1,4.25
2517,trace_0.5,2,r,R,R,1,4.25
2518,trace_0.5,2,a,A,A,1,4.25
2518,trace_0.5,2,b,B,B,1,4.25
2518,trace_0.5,2,c,C,C,1,4.25
2518,trace_0.5,2,d,D,D,1,4.25
2518,trace_0.5,2,e,E,E,1,4.25
2518,trace_0.5,2,f,F,F,1,4.25
2518,trace_0.5,2,g,G,G,1,4.25
2518,trace_0.5,2,h,H,H,1,4.25
2518,trace_0.5,2,i,I,I,1,4.25
2518,trace_0.5,2,j,J,J,1,4.25
2518,trace_0.5,2,k,K,K,1,4.25
2518,trace_0.5,2,l,L,L,1,4.25
2518,trace_0.5,2,m,M,M,1,4.25
2518,trace_0.5,2,n,N,N,1,4.25
2518,trace_0.5,2,o,O,O,1,4.25
2518,trace_0.5,2,p,P,P,1,4.25
2518,trace_0.5,2,q,Q,Q,1,4.25
2518,trace_0.5,2,r,R,R,1,4.25
2519,trace_0.5,2,a,A,A,1,4.25
2519,trace_0.5,2,b,B,B,1,4.25
2519,trace_0.5,2,c,C,C,1,4.25
2519,trace_0.5,2,d,D,D,1,4.25
2519,trace_0.5,2,e,E,E,1,4.25
2519,trace_0.5,2,f,F,F,1,4.25
2519,trace_0.5,2,g,G,G,1,4.25
2519,trace_0.5,2,h,H,H,1,4.25
2519,trace_0.5,2,i,I,I,1,4.25
2519,trace_0.5,2,j,J,J,1,4.25
2519,trace_0.5,2,k,K,K,1,4.25
2519,trace_0.5,2,l,L,N,0,4.25
2519,trace_0.5,2,m,M,M,1,4.25
2519,trace_0.5,2,n,N,N,1,4.25
2519,trace_0.5,2,o,O,O,1,4.25
2519,trace_0.5,2,p,P,P,1,4.25
2519,trace_0.5,2,q,Q,Q,1,4.25
2519,trace_0.5,2,r,R,R,1,4.25
2520,trace_0.5,2,a,A,A,1,4.25
2520,trace_0.5,2,b,B,B,1,4.25
2520,trace_0.5,2,c,C,C,1,4.25
2520,trace_0.5,2,d,D,D,1,4.25
2520,trace_0.5,2,e,E,E,1,4.25
2520,trace_0.5,2,f,F,F,1,4.25
2520,trace_0.5,2,g,G,G,1,4.25
2520,trace_0.5,2,h,H,H,1,4.25
2520,trace_0.5,2,i,I,I,1,4.25
2520,trace_0.5,2,j,J,J,1,4.25
2520,trace_0.5,2,k,K,K,1,4.25
2520,trace_0.5,2,l,L,L,1,4.25
2520,trace_0.5,2,m,M,M,1,4.25
2520,trace_0.5,2,n,N,N,1,4.25
2520,trace_0.5,2,o,O,O,1,4.25
2520,trace_0.5,2,p,P,P,1,4.25
2520,trace_0.5,2,q,Q,Q,1,4.25
2520,trace_0.5,2,r,R,R,1,4.25
2521,trace_0.5,2,a,A,A,1,4.25
2521,trace_0.5,2,b,B,B,1,4.25
2521,trace_0.5,2,c,C,C,1,4.25
2521,trace_0.5,2,d,D,D,1,4.25
2521,trace_0.5,2,e,E,E,1,4.25
2521,trace_0.5,2,f,F,F,1,4.25
2521,trace_0.5,2,g,G,G,1,4.25
2521,trace_0.5,2,h,H,H,1,4.25
2521,trace_0.5,2,i,I,I,1,4.25
2521,trace_0.5,2,j,J,J,1,4.25
2521,trace_0.5,2,k,K,K,1,4.25
2521,trace_0.5,2,l,L,L,1,4.25
2521,trace_0.5,2,m,M,M,1,4.25
2521,trace_0.5,2,n,N,N,1,4.25
2521,trace_0.5,2,o,O,O,1,4.25
2521,trace_0.5,2,p,P,P,1,4.25
2521,trace_0.5,2,q,Q,Q,1,4.25
2521,trace_0.5,2,r,R,R,1,4.25
2522,trace_0.5,2,a,A,A,1,4.25
2522,trace_0.5,2,b,B,B,1,4.25
2522,trace_0.5,2,c,C,C,1,4.25
2522,trace_0.5,2,d,D,D,1,4.25
2522,trace_0.5,2,e,E,E,1,4.25
2522,trace_0.5,2,f,F,F,1,4.25
2522,trace_0.5,2,g,G,G,1,4.25
2522,trace_0.5,2,h,H,H,1,4.25
2522,trace_0.5,2,i,I,I,1,4.25
2522,trace_0.5,2,j,J,J,1,4.25
2522,trace_0.5,2,k,K,K,1,4.25
2522,trace_0.5,2,l,L,L,1,4.25
2522,trace_0.5,2,m,M,M,1,4.25
2522,trace_0.5,2,n,N,N,1,4.25
2522,trace_0.5,2,o,O,O,1,4.25
2522,trace_0.5,2,p,P,P,1,4.25
2522,trace_0.5,2,q,Q,Q,1,4.25
2522,trace_0.5,2,r,R,R,1,4.25
2523,trace_0.5,2,a,A,A,1,4.25
2523,trace_0.5,2,b,B,B,1,4.25
2523,trace_0.5,2,c,C,C,1,4.25
2523,trace_0.5,2,d,D,D,1,4.25
2523,trace_0.5,2,e,E,E,1,4.25
2523,trace_0.5,2,f,F,F,1,4.25
2523,trace_0.5,2,g,G,G,1,4.25
2523,trace_0.5,2,h,H,H,1,4.25
2523,trace_0.5,2,i,I,I,1,4.25
2523,trace_0.5,2,j,J,J,1,4.25
2523,trace_0.5,2,k,K,K,1,4.25
2523,trace_0.5,2,l,L,L,1,4.25
2523,trace_0.5,2,m,M,M,1,4.25
2523,trace_0.5,2,n,N,N,1,4.25
2523,trace_0.5,2,o,O,O,1,4.25
2523,trace_0.5,2,p,P,P,1,4.25
2523,trace_0.5,2,q,Q,A,0,4.25
2523,trace_0.5,2,r,R,R,1,4.25
2524,trace_0.5,2,a,A,A,1,4.25
2524,trace_0.5,2,b,B,B,1,4.25
2524,trace_0.5,2,c,C,C,1,4.25
2524,trace_0.5,2,d,D,D,1,4.25
2524,trace_0.5,2,e,E,E,1,4.25
2524,trace_0.5,2,f,F,F,1,4.25
2524,trace_0.5,2,g,G,G,1,4.25
2524,trace_0.5,2,h,H,H,1,4.25
2524,trace_0.5,2,i,I,I,1,4.25
2524,trace_0.5,2,j,J,J,1,4.25
2524,trace_0.5,2,k,K,K,1,4.25
2524,trace_0.5,2,l,L,L,1,4.25
2524,trace_0.5,2,m,M,M,1,4.25
2524,trace_0.5,2,n,N,N,1,4.25
2524,trace_0.5,2,o,O,O,1,4.25
2524,trace_0.5,2,p,P,P,1,4.25
2524,trace_0.5,2,q,Q,Q,1,4.25
2524,trace_0.5,2,r,R,R,1,4.25
2525,trace_0.5,2,a,A,A,1,4.25
2525,trace_0.5,2,b,B,B,1,4.25
2525,trace_0.5,2,c,C,C,1,4.25
2525,trace_0.5,2,d,D,D,1,4.25
2525,trace_0.5,2,e,E,E,1,4.25
2525,trace_0.5,2,f,F,F,1,4.25
2525,trace_0.5,2,g,G,G,1,4.25
2525,trace_0.5,2,h,H,H,1,4.25
2525,trace_0.5,2,i,I,I,1,4.25
2525,trace_0.5,2,j,J,J,1,4.25
2525,trace_0.5,2,k,K,K,1,4.25
2525,trace_0.5,2,l,L,L,1,4.25
2525,trace_0.5,2,m,M,M,1,4.25
2525,trace_0.5,2,n,N,N,1,4.25
2525,trace_0.5,2,o,O,O,1,4.25
2525,trace_0.5,2,p,P,P,1,4.25
2525,trace_0.5,2,q,Q,Q,1,4.25
2525,trace_0.5,2,r,R,R,1,4.25
2526,trace_0.5,2,a,A,A,1,4.25
2526,trace_0.5,2,b,B,B,1,4.25
2526,trace_0.5,2,c,C,C,1,4.25
2526,trace_0.5,2,d,D,D,1,4.25
2526,trace_0.5,2,e,E,E,1,4.25
2526,trace_0.5,2,f,F,F,1,4.25
2526,trace_0.5,2,g,G,G,1,4.25
2526,trace_0.5,2,h,H,H,1,4.25
2526,trace_0.5,2,i,I,I,1,4.25
2526,trace_0.5,2,j,J,J,1,4.25
2526,trace_0.5,2,k,K,K,1,4.25
2526,trace_0.5,2,l,L,L,1,4.25
2526,trace_0.5,2,m,M,M,1,4.25
2526,trace_0.5,2,n,N,N,1,4.25
2526,trace_0.5,2,o,O,O,1,4.25
2526,trace_0.5,2,p,P,P,1,4.25
2526,trace_0.5,2,q,Q,Q,1,4.25
2526,trace_0.5,2,r,R,R,1,4.25
2527,trace_0.5,2,a,A,A,1,4.25
2527,trace_0.5,2,b,B,B,1,4.25
2527,trace_0.5,2,c,C,C,1,4.25
2527,trace_0.5,2,d,D,D,1,4.25
2527,trace_0.5,2,e,E,E,1,4.25
2527,trace_0.5,2,f,F,F,1,4.25
2527,trace_0.5,2,g,G,G,1,4.25
2527,trace_0.5,2,h,H,H,1,4.25
2527,trace_0.5,2,i,I,I,1,4.25
2527,trace_0.5,2,j,J,J,1,4.25
2527,trace_0.5,2,k,K,K,1,4.25
2527,trace_0.5,2,l,L,L,1,4.25
2527,trace_0.5,2,m,M,M,1,4.25
2527,trace_0.5,2,n,N,N,1,4.25
2527,trace_0.5,2,o,O,O,1,4.25
2527,trace_0.5,2,p,P,P,1,4.25
2527,trace_0.5,2,q,Q,Q,1,4.25
2527,trace_0.5,2,r,R,R,1,4.25
2528,trace_0.5,2,a,A,A,1,4.25
2528,trace_0.5,2,b,B,B,1,4.25
2528,trace_0.5,2,c,C,C,1,4.25
2528,trace_0.5,2,d,D,D,1,4.25
2528,trace_0.5,2,e,E,E,1,4.25
2528,trace_0.5,2,f,F,F,1,4.25
2528,trace_0.5,2,g,G,G,1,4.25
2528,trace_0.5,2,h,H,H,1,4.25
2528,trace_0.5,2,i,I,I,1,4.25
2528,trace_0.5,2,j,J,J,1,4.25
2528,trace_0.5,2,k,K,K,1,4.25
2528,trace_0.5,2,l,L,L,1,4.25
2528,trace_0.5,2,m,M,M,1,4.25
2528,trace_0.5,2,n,N,N,1,4.25
2528,trace_0.5,2,o,O,O,1,4.25
2528,trace_0.5,2,p,P,P,1,4.25
2528,trace_0.5,2,q,Q,Q,1,4.25
2528,trace_0.5,2,r,R,R,1,4.25
2529,trace_0.5,2,a,A,A,1,4.25
2529,trace_0.5,2,b,B,B,1,4.25
2529,trace_0.5,2,c,C,C,1,4.25
2529,trace_0.5,2,d,D,D,1,4.25
2529,trace_0.5,2,e,E,E,1,4.25
2529,trace_0.5,2,f,F,F,1,4.25
2529,trace_0.5,2,g,G,G,1,4.25
2529,trace_0.5,2,h,H,H,1,4.25
2529,trace_0.5,2,i,I,I,1,4.25
2529,trace_0.5,2,j,J,J,1,4.25
2529,trace_0.5,2,k,K,K,1,4.25
2529,trace_0.5,2,l,L,L,1,4.25
2529,trace_0.5,2,m,M,M,1,4.25
2529,trace_0.5,2,n,N,N,1,4.25
2529,trace_0.5,2,o,O,O,1,4.25
2529,trace_0.5,2,p,P,A,0,4.25
2529,trace_0.5,2,q,Q,Q,1,4.25
2529,trace_0.5,2,r,R,R,1,4.25
2530,trace_0.5,2,a,A,A,1,4.25
2530,trace_0.5,2,b,B,B,1,4.25
2530,trace_0.5,2,c,C,C,1,4.25
2530,trace_0.5,2,d,D,D,1,4.25
2530,trace_0.5,2,e,E,E,1,4.25
2530,trace_0.5,2,f,F,F,1,4.25
2530,trace_0.5,2,g,G,G,1,4.25
2530,trace_0.5,2,h,H,H,1,4.25
2530,trace_0.5,2,i,I,I,1,4.25
2530,trace_0.5,2,j,J,J,1,4.25
2530,trace_0.5,2,k,K,K,1,4.25
2530,trace_0.5,2,l,L,L,1,4.25
2530,trace_0.5,2,m,M,M,1,4.25
2530,trace_0.5,2,n,N,N,1,4.25
2530,trace_0.5,2,o,O,O,1,4.25
2530,trace_0.5,2,p,P,P,1,4.25
2530,trace_0.5,2,q,Q,Q,1,4.25
2530,trace_0.5,2,r,R,R,1,4.25
2531,trace_0.5,2,a,A,A,1,4.25
2531,trace_0.5,2,b,B,B,1,4.25
2531,trace_0.5,2,c,C,C,1,4.25
2531,trace_0.5,2,d,D,D,1,4.25
2531,trace_0.5,2,e,E,E,1,4.25
2531,trace_0.5,2,f,F,G,0,4.25
2531,trace_0.5,2,g,G,G,1,4.25
2531,trace_0.5,2,h,H,H,1,4.25
2531,trace_0.5,2,i,I,I,1,4.25
2531,trace_0.5,2,j,J,J,1,4.25
2531,trace_0.5,2,k,K,K,1,4.25
2531,trace_0.5,2,l,L,L,1,4.25
2531,trace_0.5,2,m,M,M,1,4.25
2531,trace_0.5,2,n,N,N,1,4.25
2531,trace_0.5,2,o,O,O,1,4.25
2531,trace_0.5,2,p,P,C,0,4.25
2531,trace_0.5,2,q,Q,Q,1,4.25
2531,trace_0.5,2,r,R,R,1,4.25
2532,trace_0.5,2,a,A,A,1,4.25
2532,trace_0.5,2,b,B,B,1,4.25
2532,trace_0.5,2,c,C,C,1,4.25
2532,trace_0.5,2,d,D,D,1,4.25
2532,trace_0.5,2,e,E,E,1,4.25
2532,trace_0.5,2,f,F,F,1,4.25
2532,trace_0.5,2,g,G,G,1,4.25
2532,trace_0.5,2,h,H,H,1,4.25
2532,trace_0.5,2,i,I,I,1,4.25
2532,trace_0.5,2,j,J,J,1,4.25
2532,trace_0.5,2,k,K,K,1,4.25
2532,trace_0.5,2,l,L,L,1,4.25
2532,trace_0.5,2,m,M,M,1,4.25
2532,trace_0.5,2,n,N,G,0,4.25
2532,trace_0.5,2,o,O,O,1,4.25
2532,trace_0.5,2,p,P,P,1,4.25
2532,trace_0.5,2,q,Q,Q,1,4.25
2532,trace_0.5,2,r,R,R,1,4.25
2533,trace_0.5,2,a,A,A,1,4.25
2533,trace_0.5,2,b,B,B,1,4.25
2533,trace_0.5,2,c,C,C,1,4.25
2533,trace_0.5,2,d,D,D,1,4.25
2533,trace_0.5,2,e,E,E,1,4.25
2533,trace_0.5,2,f,F,F,1,4.25
2533,trace_0.5,2,g,G,G,1,4.25
2533,trace_0.5,2,h,H,H,1,4.25
2533,trace_0.5,2,i,I,I,1,4.25
2533,trace_0.5,2,j,J,J,1,4.25
2533,trace_0.5,2,k,K,K,1,4.25
2533,trace_0.5,2,l,L,L,1,4.25
2533,trace_0.5,2,m,M,M,1,4.25
2533,trace_0.5,2,n,N,N,1,4.25
2533,trace_0.5,2,o,O,O,1,4.25
2533,trace_0.5,2,p,P,P,1,4.25
2533,trace_0.5,2,q,Q,Q,1,4.25
2533,trace_0.5,2,r,R,R,1,4.25
2534,trace_0.5,2,a,A,A,1,4.25
2534,trace_0.5,2,b,B,B,1,4.25
2534,trace_0.5,2,c,C,C,1,4.25
2534,trace_0.5,2,d,D,D,1,4.25
2534,trace_0.5,2,e,E,E,1,4.25
2534,trace_0.5,2,f,F,F,1,4.25
2534,trace_0.5,2,g,G,G,1,4.25
2534,trace_0.5,2,h,H,H,1,4.25
2534,trace_0.5,2,i,I,I,1,4.25
2534,trace_0.5,2,j,J,J,1,4.25
2534,trace_0.5,2,k,K,K,1,4.25
2534,trace_0.5,2,l,L,L,1,4.25
2534,trace_0.5,2,m,M,M,1,4.25
2534,trace_0.5,2,n,N,N,1,4.25
2534,trace_0.5,2,o,O,O,1,4.25
2534,trace_0.5,2,p,P,P,1,4.25
2534,trace_0.5,2,q,Q,Q,1,4.25
2534,trace_0.5,2,r,R,R,1,4.25
2535,trace_0.5,2,a,A,A,1,4.25
2535,trace_0.5,2,b,B,B,1,4.25
2535,trace_0.5,2,c,C,C,1,4.25
2535,trace_0.5,2,d,D,D,1,4.25
2535,trace_0.5,2,e,E,E,1,4.25
2535,trace_0.5,2,f,F,F,1,4.25
2535,trace_0.5,2,g,G,G,1,4.25
2535,trace_0.5,2,h,H,H,1,4.25
2535,trace_0.5,2,i,I,I,1,4.25
2535,trace_0.5,2,j,J,J,1,4.25
2535,trace_0.5,2,k,K,K,1,4.25
2535,trace_0.5,2,l,L,L,1,4.25
2535,trace_0.5,2,m,M,M,1,4.25
2535,trace_0.5,2,n,N,N,1,4.25
2535,trace_0.5,2,o,O,O,1,4.25
2535,trace_0.5,2,p,P,P,1,4.25
2535,trace_0.5,2,q,Q,Q,1,4.25
2535,trace_0.5,2,r,R,R,1,4.25
2536,trace_0.5,2,a,A,A,1,4.25
2536,trace_0.5,2,b,B,B,1,4.25
2536,trace_0.5,2,c,C,C,1,4.25
2536,trace_0.5,2,d,D,D,1,4.25
2536,trace_0.5,2,e,E,E,1,4.25
2536,trace_0.5,2,f,F,F,1,4.25
2536,trace_0.5,2,g,G,G,1,4.25
2536,trace_0.5,2,h,H,H,1,4.25
2536,trace_0.5,2,i,I,I,1,4.25
2536,trace_0.5,2,j,J,J,1,4.25
2536,trace_0.5,2,k,K,K,1,4.25
2536,trace_0.5,2,l,L,L,1,4.25
2536,trace_0.5,2,m,M,M,1,4.25
2536,trace_0.5,2,n,N,N,1,4.25
2536,trace_0.5,2,o,O,O,1,4.25
2536,trace_0.5,2,p,P,P,1,4.25
2536,trace_0.5,2,q,Q,Q,1,4.25
2536,trace_0.5,2,r,R,R,1,4.25
2537,trace_0.5,2,a,A,A,1,4.25
2537,trace_0.5,2,b,B,B,1,4.25
2537,trace_0.5,2,c,C,C,1,4.25
2537,trace_0.5,2,d,D,D,1,4.25
2537,trace_0.5,2,e,E,R,0,4.25
2537,trace_0.5,2,f,F,F,1,4.25
2537,trace_0.5,2,g,G,G,1,4.25
2537,trace_0.5,2,h,H,H,1,4.25
2537,trace_0.5,2,i,I,I,1,4.25
2537,trace_0.5,2,j,J,J,1,4.25
2537,trace_0.5,2,k,K,K,1,4.25
2537,trace_0.5,2,l,L,L,1,4.25
2537,trace_0.5,2,m,M,M,1,4.25
2537,trace_0.5,2,n,N,N,1,4.25
2537,trace_0.5,2,o,O,O,1,4.25
2537,trace_0.5,2,p,P,P,1,4.25
2537,trace_0.5,2,q,Q,Q,1,4.25
2537,trace_0.5,2,r,R,R,1,4.25
2538,trace_0.5,2,a,A,A,1,4.25
2538,trace_0.5,2,b,B,B,1,4.25
2538,trace_0.5,2,c,C,C,1,4.25
2538,trace_0.5,2,d,D,D,1,4.25
2538,trace_0.5,2,e,E,E,1,4.25
2538,trace_0.5,2,f,F,F,1,4.25
2538,trace_0.5,2,g,G,N,0,4.25
2538,trace_0.5,2,h,H,H,1,4.25
2538,trace_0.5,2,i,I,I,1,4.25
2538,trace_0.5,2,j,J,J,1,4.25
2538,trace_0.5,2,k,K,K,1,4.25
2538,trace_0.5,2,l,L,L,1,4.25
2538,trace_0.5,2,m,M,M,1,4.25
2538,trace_0.5,2,n,N,N,1,4.25
2538,trace_0.5,2,o,O,O,1,4.25
2538,trace_0.5,2,p,P,P,1,4.25
2538,trace_0.5,2,q,Q,Q,1,4.25
2538,trace_0.5,2,r,R,R,1,4.25
2539,trace_0.5,2,a,A,A,1,4.25
2539,trace_0.5,2,b,B,B,1,4.25
2539,trace_0.5,2,c,C,C,1,4.25
2539,trace_0.5,2,d,D,D,1,4.25
2539,trace_0.5,2,e,E,E,1,4.25
2539,trace_0.5,2,f,F,F,1,4.25
2539,trace_0.5,2,g,G,G,1,4.25
2539,trace_0.5,2,h,H,H,1,4.25
2539,trace_0.5,2,i,I,I,1,4.25
2539,trace_0.5,2,j,J,J,1,4.25
2539,trace_0.5,2,k,K,K,1,4.25
2539,trace_0.5,2,l,L,L,1,4.25
2539,trace_0.5,2,m,M,M,1,4.25
2539,trace_0.5,2,n,N,N,1,4.25
2539,trace_0.5,2,o,O,O,1,4.25
2539,trace_0.5,2,p,P,P,1,4.25
2539,trace_0.5,2,q,Q,A,0,4.25
2539,trace_0.5,2,r,R,R,1,4.25
2540,trace_0.5,2,a,A,A,1,4.25
2540,trace_0.5,2,b,B,B,1,4.25
2540,trace_0.5,2,c,C,C,1,4.25
2540,trace_0.5,2,d,D,D,1,4.25
2540,trace_0.5,2,e,E,E,1,4.25
2540,trace_0.5,2,f,F,F,1,4.25
2540,trace_0.5,2,g,G,G,1,4.25
2540,trace_0.5,2,h,H,H,1,4.25
2540,trace_0.5,2,i,I,N,0,4.25
2540,trace_0.5,2,j,J,J,1,4.25
2540,trace_0.5,2,k,K,K,1,4.25
2540,trace_0.5,2,l,L,L,1,4.25
2540,trace_0.5,2,m,M,M,1,4.25
2540,trace_0.5,2,n,N,N,1,4.25
2540,trace_0.5,2,o,O,O,1,4.25
2540,trace_0.5,2,p,P,P,1,4.25
2540,trace_0.5,2,q,Q,Q,1,4.25
2540,trace_0.5,2,r,R,R,1,4.25
2541,trace_0.5,2,a,A,A,1,4.25
2541,trace_0.5,2,b,B,B,1,4.25
2541,trace_0.5,2,c,C,C,1,4.25
2541,trace_0.5,2,d,D,D,1,4.25
2541,trace_0.5,2,e,E,E,1,4.25
2541,trace_0.5,2,f,F,F,1,4.25
2541,trace_0.5,2,g,G,G,1,4.25
2541,trace_0.5,2,h,H,H,1,4.25
2541,trace_0.5,2,i,I,I,1,4.25
2541,trace_0.5,2,j,J,J,1,4.25
2541,trace_0.5,2,k,K,K,1,4.25
2541,trace_0.5,2,l,L,L,1,4.25
2541,trace_0.5,2,m,M,M,1,4.25
2541,trace_0.5,2,n,N,N,1,4.25
2541,trace_0.5,2,o,O,O,1,4.25
2541,trace_0.5,2,p,P,R,0,4.25
2541,trace_0.5,2,q,Q,Q,1,4.25
2541,trace_0.5,2,r,R,R,1,4.25
2542,trace_0.5,2,a,A,A,1,4.25
2542,trace_0.5,2,b,B,B,1,4.25
2542,trace_0.5,2,c,C,C,1,4.25
2542,trace_0.5,2,d,D,D,1,4.25
2542,trace_0.5,2,e,E,E,1,4.25
2542,trace_0.5,2,f,F,F,1,4.25
2542,trace_0.5,2,g,G,G,1,4.25
2542,trace_0.5,2,h,H,H,1,4.25
2542,trace_0.5,2,i,I,I,1,4.25
2542,trace_0.5,2,j,J,J,1,4.25
2542,trace_0.5,2,k,K,K,1,4.25
2542,trace_0.5,2,l,L,L,1,4.25
2542,trace_0.5,2,m,M,M,1,4.25
2542,trace_0.5,2,n,N,N,1,4.25
2542,trace_0.5,2,o,O,O,1,4.25
2542,trace_0.5,2,p,P,P,1,4.25
2542,trace_0.5,2,q,Q,Q,1,4.25
2542,trace_0.5,2,r,R,R,1,4.25
2543,trace_0.5,2,a,A,A,1,4.25
2543,trace_0.5,2,b,B,B,1,4.25
2543,trace_0.5,2,c,C,C,1,4.25
2543,trace_0.5,2,d,D,D,1,4.25
2543,trace_0.5,2,e,E,E,1,4.25
2543,trace_0.5,2,f,F,F,1,4.25
2543,trace_0.5,2,g,G,G,1,4.25
2543,trace_0.5,2,h,H,H,1,4.25
2543,trace_0.5,2,i,I,I,1,4.25
